ID,Age,Education,Marital_Status,Income,Spending,Dt_Customer,Recency,Date_of_Last_Purchase,Customer_Tenure,Has_child,Children,Wines,Fruits,Meat,Fish,Sweets,Gold,Cluster_x,Cluster_y
3525,44,Postgraduate,In couple,38200,17,07-12-2012,19,15-09-2014,21.56666667,Has child,2 children,12,0,4,0,0,1,Leaky Bucket,Leaky Bucket
6818,40,Postgraduate,In couple,44989,369,12-09-2012,26,08-09-2014,24.2,Has child,1 child,98,0,106,49,10,106,Leaky Bucket,Leaky Bucket
3526,46,Postgraduate,In couple,38443,38,27-01-2014,58,07-08-2014,6.4,Has child,2 children,32,0,5,0,0,1,Need Attention,Need Attention
8181,36,Undergraduate,Alone,38593,177,13-09-2013,42,23-08-2014,11.46666667,Has child,1 child,51,12,49,17,24,24,Need Attention,Need Attention
1029,44,Postgraduate,In couple,64413,279,01-08-2013,27,07-09-2014,13.4,Has child,1 child,200,5,44,0,10,20,High Potential,High Potential
7369,33,Postgraduate,In couple,36959,62,02-10-2013,56,09-08-2014,10.36666667,Has child,1 child,25,6,25,6,0,0,Need Attention,Need Attention
2574,37,Postgraduate,In couple,61996,1230,31-01-2013,27,07-09-2014,19.46666667,Has child,1 child,1050,12,144,0,0,24,Stars,Stars
8159,46,Postgraduate,In couple,51287,182,01-04-2014,10,24-09-2014,5.866666667,Has child,2 children,117,0,22,13,0,30,Need Attention,Need Attention
1160,44,Postgraduate,In couple,13260,49,23-08-2013,48,17-08-2014,11.96666667,Has child,2 children,9,4,17,10,2,7,Need Attention,Need Attention
10242,48,Postgraduate,In couple,47472,75,16-09-2013,39,26-08-2014,11.46666667,Has child,2 children,56,0,11,0,0,8,Need Attention,Need Attention
5253,58,Postgraduate,In couple,54603,227,09-07-2013,85,11-07-2014,12.23333333,Has child,2 children,145,13,46,17,2,4,Need Attention,Need Attention
5966,40,Postgraduate,In couple,45207,215,10-11-2012,64,01-08-2014,20.96666667,Has child,2 children,203,0,10,0,0,2,Leaky Bucket,Leaky Bucket
5314,63,Postgraduate,In couple,40689,444,18-03-2013,69,27-07-2014,16.53333333,Has child,1 child,270,3,27,39,6,99,Leaky Bucket,Leaky Bucket
5081,47,Undergraduate,In couple,47821,47,20-10-2013,54,11-08-2014,9.833333333,Has child,2 children,9,0,16,6,6,10,Need Attention,Need Attention
5123,63,Postgraduate,In couple,27450,143,15-04-2013,57,08-08-2014,16,No child,No child,37,12,23,8,11,52,Leaky Bucket,Leaky Bucket
5756,31,Postgraduate,In couple,39453,55,03-04-2014,64,01-08-2014,4,Has child,1 child,46,0,7,0,0,2,Need Attention,Need Attention
8036,43,Undergraduate,In couple,26850,63,18-04-2014,10,24-09-2014,5.3,Has child,2 children,31,1,13,7,2,9,Need Attention,Need Attention
9058,59,Postgraduate,Alone,79800,1867,23-09-2012,65,31-07-2014,22.53333333,No child,No child,1060,21,530,32,0,224,Stars,Stars
5057,53,Postgraduate,In couple,61794,611,14-09-2013,74,22-07-2014,10.36666667,Has child,1 child,264,47,188,54,47,11,High Potential,High Potential
254,59,Postgraduate,In couple,53863,473,17-05-2014,4,30-09-2014,4.533333333,Has child,1 child,399,4,30,6,4,30,Need Attention,Need Attention
4179,55,Postgraduate,In couple,24221,55,20-08-2013,94,02-07-2014,10.53333333,No child,No child,8,9,9,2,5,22,Need Attention,Need Attention
3710,30,Postgraduate,Alone,39684,81,12-10-2012,41,24-08-2014,22.7,Has child,1 child,19,0,35,6,4,17,Leaky Bucket,Leaky Bucket
7627,39,Postgraduate,In couple,92163,2086,12-12-2012,25,09-09-2014,21.2,No child,No child,817,183,797,106,163,20,Stars,Stars
4501,49,Postgraduate,Alone,69882,1478,10-11-2013,94,02-07-2014,7.8,No child,No child,292,127,635,132,127,165,High Potential,High Potential
6424,37,Postgraduate,In couple,33178,49,30-01-2014,9,25-09-2014,7.933333333,Has child,1 child,12,6,2,11,2,16,Need Attention,Need Attention
3075,42,Postgraduate,In couple,59973,382,11-09-2013,47,18-08-2014,11.36666667,No child,No child,130,30,168,20,34,0,High Potential,High Potential
4992,39,Postgraduate,In couple,17459,69,19-09-2013,12,22-09-2014,12.26666667,Has child,1 child,6,4,16,3,10,30,Need Attention,Need Attention
5252,45,Postgraduate,Alone,23910,67,26-10-2012,80,16-07-2014,20.93333333,Has child,1 child,16,12,18,7,1,13,Leaky Bucket,Leaky Bucket
7444,45,Postgraduate,In couple,42169,30,19-10-2013,20,14-09-2014,11,Has child,2 children,19,0,9,0,0,2,Need Attention,Need Attention
6919,36,Undergraduate,In couple,26224,63,04-06-2013,39,26-08-2014,14.93333333,Has child,1 child,4,7,15,13,9,15,Leaky Bucket,Leaky Bucket
3537,33,Postgraduate,In couple,31089,79,17-08-2012,57,08-08-2014,24.03333333,Has child,1 child,31,3,31,2,8,4,Leaky Bucket,Leaky Bucket
10277,53,Postgraduate,Alone,30081,42,21-02-2013,27,07-09-2014,18.76666667,Has child,1 child,36,0,2,0,0,4,Leaky Bucket,Leaky Bucket
2453,54,Postgraduate,In couple,62807,819,31-08-2012,83,13-07-2014,22.7,Has child,1 child,526,28,135,10,21,99,Stars,Stars
7972,59,Postgraduate,Alone,72906,1151,17-09-2013,79,17-07-2014,10.1,No child,No child,400,32,519,71,75,54,High Potential,High Potential
895,66,Postgraduate,In couple,61467,594,09-12-2012,69,27-07-2014,19.83333333,Has child,2 children,410,16,114,0,5,49,Stars,Stars
1177,48,Postgraduate,In couple,49618,129,26-01-2013,77,19-07-2014,17.96666667,Has child,2 children,80,3,26,4,2,14,Leaky Bucket,Leaky Bucket
7141,28,Postgraduate,Alone,21888,213,29-12-2012,15,19-09-2014,20.96666667,Has child,1 child,88,10,46,2,3,64,Leaky Bucket,Leaky Bucket
7232,41,Postgraduate,Alone,42429,67,11-02-2014,99,27-06-2014,4.533333333,Has child,1 child,55,0,6,2,0,4,Need Attention,Need Attention
8477,58,Postgraduate,Alone,26150,28,11-03-2013,61,04-08-2014,17.03333333,Has child,3 children,5,1,13,3,5,1,Leaky Bucket,Leaky Bucket
2457,39,Undergraduate,In couple,30801,45,26-10-2012,23,11-09-2014,22.83333333,Has child,1 child,8,4,5,15,2,11,Leaky Bucket,Leaky Bucket
988,49,Postgraduate,In couple,81168,1193,07-05-2014,84,12-07-2014,2.2,No child,No child,410,0,592,147,22,22,High Potential,High Potential
7930,45,Postgraduate,Alone,26877,268,19-08-2013,74,22-07-2014,11.23333333,No child,No child,101,13,76,20,18,40,Need Attention,Need Attention
4587,70,Postgraduate,Alone,45006,266,18-07-2013,90,06-07-2014,11.76666667,No child,No child,162,25,53,16,0,10,Need Attention,Need Attention
6682,41,Undergraduate,In couple,18978,37,11-12-2012,41,24-08-2014,20.7,Has child,1 child,2,8,1,4,7,15,Leaky Bucket,Leaky Bucket
6222,47,Postgraduate,In couple,22574,37,28-10-2013,28,06-09-2014,10.43333333,Has child,3 children,25,0,8,2,0,2,Need Attention,Need Attention
10299,45,Postgraduate,Alone,48240,882,09-11-2012,73,23-07-2014,20.7,No child,No child,389,91,248,64,49,41,Stars,Stars
3083,40,Postgraduate,In couple,45837,373,26-07-2013,88,08-07-2014,11.56666667,Has child,2 children,215,13,87,17,17,24,Need Attention,Need Attention
8953,49,Postgraduate,Alone,35791,35,06-05-2013,94,02-07-2014,14.06666667,Has child,3 children,27,0,5,0,0,3,Leaky Bucket,Leaky Bucket
1503,38,Postgraduate,In couple,162397,107,03-06-2013,31,03-09-2014,15.23333333,Has child,2 children,85,1,16,2,1,2,High Potential,High Potential
8650,36,Postgraduate,Alone,54162,42,18-03-2013,31,03-09-2014,17.8,Has child,2 children,5,6,10,6,5,10,Leaky Bucket,Leaky Bucket
10862,54,Postgraduate,In couple,30522,326,17-08-2012,6,28-09-2014,25.73333333,Has child,1 child,179,8,83,19,11,26,Leaky Bucket,Leaky Bucket
2782,53,Postgraduate,In couple,54456,404,11-07-2013,23,11-09-2014,14.23333333,Has child,1 child,352,0,27,10,0,15,Leaky Bucket,Leaky Bucket
6941,43,Postgraduate,Alone,31632,95,14-07-2013,92,04-07-2014,11.83333333,No child,No child,17,8,12,11,15,32,Need Attention,Need Attention
10972,65,Postgraduate,Alone,72298,939,10-03-2014,52,13-08-2014,5.2,No child,No child,625,35,169,58,17,35,High Potential,High Potential
10708,36,Undergraduate,Alone,36975,33,28-12-2013,50,15-08-2014,7.666666667,Has child,1 child,10,6,11,0,4,2,Need Attention,Need Attention
6583,59,Undergraduate,In couple,72635,981,03-06-2013,54,11-08-2014,14.46666667,No child,No child,390,22,323,104,35,107,Stars,Stars
3641,38,Postgraduate,In couple,13624,36,20-01-2013,93,03-07-2014,17.63333333,Has child,1 child,10,2,15,2,1,6,Leaky Bucket,Leaky Bucket
10156,39,Postgraduate,Alone,84196,1237,03-06-2013,56,09-08-2014,14.4,Has child,1 child,215,63,507,231,31,190,Stars,Stars
4299,54,Postgraduate,In couple,70971,1825,21-09-2012,28,06-09-2014,23.83333333,Has child,1 child,1001,17,572,93,125,17,Stars,Stars
3469,37,Postgraduate,Alone,34487,103,06-09-2012,94,02-07-2014,22.13333333,Has child,2 children,19,18,33,24,1,8,Leaky Bucket,Leaky Bucket
5063,37,Postgraduate,Alone,28769,191,18-12-2012,76,20-07-2014,19.3,Has child,1 child,41,5,129,10,3,3,Leaky Bucket,Leaky Bucket
10727,44,Postgraduate,In couple,69084,1586,19-11-2013,43,22-08-2014,9.2,Has child,1 child,1181,107,199,39,30,30,High Potential,High Potential
9624,56,Postgraduate,In couple,65488,963,13-06-2014,46,19-08-2014,2.233333333,No child,No child,603,45,207,36,18,54,High Potential,High Potential
5156,44,Undergraduate,In couple,62466,889,15-01-2014,13,21-09-2014,8.3,Has child,1 child,129,129,259,168,121,83,High Potential,High Potential
4376,54,Undergraduate,Alone,32218,93,15-02-2014,27,07-09-2014,6.8,No child,No child,10,24,15,13,1,30,Need Attention,Need Attention
8923,41,Postgraduate,Alone,83917,1587,18-04-2013,12,22-09-2014,17.4,No child,No child,514,22,732,42,198,79,Stars,Stars
8461,52,Postgraduate,Alone,46102,16,10-03-2014,3,01-10-2014,6.833333333,Has child,3 children,14,0,1,0,0,1,Need Attention,Need Attention
6945,62,Postgraduate,Alone,84574,1375,04-06-2013,72,24-07-2014,13.83333333,No child,No child,387,20,713,38,54,163,Stars,Stars
944,52,Postgraduate,In couple,56181,393,08-01-2013,6,28-09-2014,20.93333333,Has child,1 child,121,103,69,8,44,48,Leaky Bucket,Leaky Bucket
1907,64,Postgraduate,Alone,63120,1477,28-09-2012,53,12-08-2014,22.76666667,Has child,1 child,965,69,279,54,41,69,Stars,Stars
701,43,Postgraduate,In couple,73691,1179,06-11-2013,58,07-08-2014,9.133333333,Has child,1 child,707,21,250,85,43,73,High Potential,High Potential
3856,54,Postgraduate,In couple,63381,1005,05-10-2012,78,18-07-2014,21.7,Has child,1 child,571,50,142,33,50,159,Stars,Stars
4149,66,Postgraduate,In couple,76140,1348,13-05-2014,57,08-08-2014,2.9,No child,No child,586,66,653,17,0,26,High Potential,High Potential
2131,55,Postgraduate,Alone,62859,1307,30-12-2012,37,28-08-2014,20.2,Has child,1 child,1063,89,102,16,12,25,Stars,Stars
2942,50,Postgraduate,Alone,45906,486,07-05-2013,20,14-09-2014,16.5,Has child,1 child,305,3,27,4,3,144,Leaky Bucket,Leaky Bucket
1173,67,Postgraduate,In couple,77632,2252,10-03-2013,73,23-07-2014,16.66666667,No child,No child,1200,105,758,0,42,147,Stars,Stars
4381,43,Postgraduate,In couple,46463,235,18-08-2013,56,09-08-2014,11.86666667,Has child,2 children,163,2,40,8,11,11,Need Attention,Need Attention
4611,44,Postgraduate,In couple,105471,1724,21-01-2013,36,29-08-2014,19.5,No child,No child,1009,181,104,202,21,207,Stars,Stars
3376,44,Postgraduate,Alone,55282,235,13-12-2013,9,25-09-2014,9.533333333,Has child,1 child,125,6,73,8,4,19,Need Attention,Need Attention
4679,37,Postgraduate,In couple,78710,1092,23-05-2014,42,23-08-2014,3.066666667,Has child,1 child,721,0,152,119,50,50,High Potential,High Potential
10928,56,Postgraduate,In couple,66886,599,16-09-2013,28,06-09-2014,11.83333333,Has child,1 child,315,4,62,41,31,146,High Potential,High Potential
4248,54,Postgraduate,Alone,98777,2008,17-02-2014,23,11-09-2014,6.866666667,No child,No child,1000,19,711,125,115,38,High Potential,High Potential
6728,29,Postgraduate,In couple,29103,48,27-08-2012,38,27-08-2014,24.33333333,Has child,1 child,16,0,17,6,3,6,Leaky Bucket,Leaky Bucket
6661,40,Postgraduate,In couple,67445,1174,12-08-2012,63,02-08-2014,24,Has child,1 child,757,80,217,29,80,11,Stars,Stars
4725,64,Postgraduate,In couple,50616,67,13-04-2014,71,25-07-2014,3.433333333,Has child,1 child,30,2,25,0,1,9,Need Attention,Need Attention
3277,59,Postgraduate,Alone,49431,365,03-08-2012,9,25-09-2014,26.1,Has child,1 child,219,3,100,26,0,17,Leaky Bucket,Leaky Bucket
5555,39,Postgraduate,Alone,153924,6,07-02-2014,81,15-07-2014,5.266666667,No child,No child,1,1,1,1,1,1,High Potential,High Potential
2564,61,Postgraduate,In couple,61278,165,04-01-2014,87,09-07-2014,6.2,Has child,1 child,111,3,28,2,6,15,Need Attention,Need Attention
946,56,Undergraduate,In couple,26490,210,22-09-2012,92,04-07-2014,21.66666667,No child,No child,45,47,52,21,20,25,Leaky Bucket,Leaky Bucket
3867,67,Postgraduate,In couple,73059,1095,31-08-2013,36,29-08-2014,12.1,Has child,1 child,410,112,420,0,82,71,High Potential,High Potential
6940,48,Postgraduate,Alone,46734,223,21-10-2013,86,10-07-2014,8.733333333,Has child,3 children,100,1,39,6,1,76,Need Attention,Need Attention
55,51,Postgraduate,In couple,56253,597,07-12-2012,83,13-07-2014,19.43333333,Has child,1 child,509,0,65,7,11,5,Stars,Stars
7093,29,Postgraduate,In couple,19986,22,14-11-2013,74,22-07-2014,8.333333333,Has child,1 child,3,6,5,0,2,6,Need Attention,Need Attention
5084,39,Postgraduate,Alone,58330,1064,25-12-2013,87,09-07-2014,6.533333333,Has child,1 child,445,53,213,104,98,151,High Potential,High Potential
1777,34,Undergraduate,In couple,25965,74,07-09-2012,29,05-09-2014,24.26666667,No child,No child,2,2,11,41,7,11,Leaky Bucket,Leaky Bucket
8162,58,Postgraduate,In couple,14661,26,01-01-2013,88,08-07-2014,18.43333333,No child,No child,4,1,11,6,2,2,Leaky Bucket,Leaky Bucket
10826,55,Postgraduate,In couple,18690,60,28-12-2012,77,19-07-2014,18.93333333,No child,No child,6,1,7,23,4,19,Leaky Bucket,Leaky Bucket
8754,40,Postgraduate,In couple,45068,20,16-05-2013,25,09-09-2014,16.03333333,Has child,1 child,14,0,3,0,0,3,Leaky Bucket,Leaky Bucket
1987,27,Undergraduate,Alone,21063,59,25-09-2013,34,31-08-2014,11.33333333,Has child,1 child,1,10,11,19,3,15,Need Attention,Need Attention
11007,46,Postgraduate,In couple,29187,34,09-05-2013,43,22-08-2014,15.66666667,Has child,1 child,26,0,6,0,0,2,Leaky Bucket,Leaky Bucket
7426,43,Undergraduate,In couple,54690,198,07-11-2013,76,20-07-2014,8.5,Has child,2 children,111,16,37,7,9,18,Need Attention,Need Attention
9153,50,Postgraduate,In couple,59304,1048,29-07-2013,81,15-07-2014,11.7,Has child,1 child,418,61,428,80,51,10,High Potential,High Potential
10379,52,Postgraduate,Alone,59247,574,08-11-2013,87,09-07-2014,8.1,Has child,2 children,327,9,122,19,14,83,High Potential,High Potential
9204,44,Postgraduate,Alone,66731,1029,12-09-2012,33,01-09-2014,23.96666667,Has child,1 child,371,159,194,58,106,141,Stars,Stars
3197,34,Postgraduate,In couple,77353,670,16-12-2013,38,27-08-2014,8.466666667,Has child,1 child,275,59,107,69,101,59,High Potential,High Potential
2920,39,Postgraduate,Alone,52614,990,01-12-2012,63,02-08-2014,20.3,Has child,1 child,789,0,142,12,9,38,Stars,Stars
6961,40,Postgraduate,In couple,26751,11,22-05-2014,26,08-09-2014,3.633333333,Has child,2 children,1,1,5,0,3,1,Need Attention,Need Attention
4673,51,Postgraduate,In couple,81300,1241,30-10-2012,17,17-09-2014,22.9,Has child,1 child,1004,12,145,32,12,36,Stars,Stars
9937,35,Postgraduate,Alone,70337,576,02-01-2014,75,21-07-2014,6.666666667,No child,No child,187,81,149,25,43,91,High Potential,High Potential
8779,29,Undergraduate,In couple,36145,172,16-06-2013,13,21-09-2014,15.4,Has child,1 child,56,4,76,17,1,18,Leaky Bucket,Leaky Bucket
9596,34,Postgraduate,Alone,65295,664,23-12-2013,19,15-09-2014,8.866666667,No child,No child,365,32,117,34,110,6,High Potential,High Potential
2891,51,Postgraduate,Alone,68118,928,18-10-2013,51,14-08-2014,10,Has child,1 child,595,23,123,10,23,154,High Potential,High Potential
4910,47,Postgraduate,Alone,68743,2074,30-08-2012,81,15-07-2014,22.8,No child,No child,1132,134,384,175,134,115,Stars,Stars
75,32,Undergraduate,In couple,41039,467,25-07-2013,32,02-09-2014,13.46666667,No child,No child,34,11,137,179,61,45,Leaky Bucket,Leaky Bucket
10120,59,Postgraduate,In couple,38946,257,24-10-2013,84,12-07-2014,8.7,Has child,1 child,116,6,82,6,6,41,Need Attention,Need Attention
6327,47,Postgraduate,In couple,65777,1146,19-12-2013,87,09-07-2014,6.733333333,No child,No child,565,32,435,28,32,54,High Potential,High Potential
10142,38,Postgraduate,Alone,66476,689,07-03-2013,99,27-06-2014,15.9,Has child,1 child,372,18,126,47,48,78,Stars,Stars
9826,42,Postgraduate,Alone,86857,2114,12-09-2012,96,30-06-2014,21.86666667,No child,No child,899,102,838,133,102,40,Stars,Stars
1501,32,Postgraduate,In couple,160803,1717,04-08-2012,21,13-09-2014,25.66666667,No child,No child,55,16,1622,17,3,4,Stars,Stars
10767,25,Postgraduate,In couple,77845,1346,16-05-2014,40,25-08-2014,3.366666667,No child,No child,760,40,480,0,40,26,High Potential,High Potential
7279,45,Postgraduate,In couple,69476,1044,30-09-2013,3,01-10-2014,12.2,No child,No child,260,86,559,63,9,67,High Potential,High Potential
7230,54,Postgraduate,Alone,50611,493,04-10-2012,98,28-06-2014,21.06666667,Has child,1 child,459,0,24,6,0,4,Leaky Bucket,Leaky Bucket
143,44,Postgraduate,Alone,61209,957,25-08-2013,73,23-07-2014,11.06666667,No child,No child,466,0,224,119,49,99,High Potential,High Potential
450,56,Postgraduate,In couple,42315,270,12-07-2013,90,06-07-2014,11.96666667,Has child,1 child,67,15,80,17,11,80,Need Attention,Need Attention
9316,62,Undergraduate,In couple,13084,29,02-11-2013,29,05-09-2014,10.23333333,No child,No child,2,0,7,3,7,10,Need Attention,Need Attention
6379,65,Postgraduate,Alone,47570,121,29-05-2013,3,01-10-2014,16.33333333,Has child,2 children,67,1,20,0,2,31,Leaky Bucket,Leaky Bucket
9239,53,Postgraduate,In couple,61923,126,26-07-2013,94,02-07-2014,11.36666667,Has child,2 children,92,4,18,3,3,6,Need Attention,Need Attention
8315,19,Postgraduate,Alone,34824,23,26-03-2014,65,31-07-2014,4.233333333,No child,No child,4,2,11,2,0,4,Need Attention,Need Attention
2868,65,Postgraduate,Alone,26518,57,08-04-2013,33,01-09-2014,17.03333333,Has child,2 children,20,1,28,3,3,2,Leaky Bucket,Leaky Bucket
10888,53,Postgraduate,Alone,45938,636,03-11-2013,46,19-08-2014,9.633333333,No child,No child,273,11,178,62,83,29,Need Attention,Need Attention
1277,54,Postgraduate,In couple,78468,1004,09-04-2014,29,05-09-2014,4.966666667,No child,No child,434,22,388,104,22,34,High Potential,High Potential
9977,41,Postgraduate,Alone,78901,734,17-09-2013,99,27-06-2014,9.433333333,Has child,1 child,321,11,309,33,26,34,High Potential,High Potential
10196,36,Postgraduate,In couple,71427,614,12-03-2014,26,08-09-2014,6,Has child,2 children,212,123,177,15,64,23,High Potential,High Potential
6384,36,Postgraduate,Alone,71022,1453,11-02-2014,30,04-09-2014,6.833333333,Has child,1 child,909,12,278,0,12,242,High Potential,High Potential
8029,26,Postgraduate,Alone,90247,1621,29-04-2014,27,07-09-2014,4.366666667,No child,No child,1184,32,352,21,16,16,High Potential,High Potential
968,46,Postgraduate,Alone,41335,187,26-12-2013,24,10-09-2014,8.6,Has child,1 child,112,19,21,16,14,5,Need Attention,Need Attention
6988,28,Postgraduate,In couple,71952,1443,10-01-2013,93,03-07-2014,17.96666667,Has child,1 child,656,80,455,52,107,93,Stars,Stars
4472,44,Postgraduate,Alone,35682,57,27-06-2014,34,31-08-2014,2.166666667,Has child,1 child,23,0,8,6,2,18,Need Attention,Need Attention
6991,63,Postgraduate,Alone,43185,637,10-04-2013,88,08-07-2014,15.13333333,Has child,1 child,537,6,42,16,6,30,Leaky Bucket,Leaky Bucket
3336,66,Postgraduate,In couple,66375,948,21-11-2013,96,30-06-2014,7.366666667,Has child,1 child,712,0,45,0,0,191,High Potential,High Potential
4301,43,Postgraduate,In couple,35178,59,10-01-2013,10,24-09-2014,20.73333333,Has child,1 child,23,1,13,2,2,18,Leaky Bucket,Leaky Bucket
1940,28,Postgraduate,In couple,25252,18,12-07-2013,26,08-09-2014,14.1,Has child,1 child,1,3,4,2,2,6,Leaky Bucket,Leaky Bucket
1272,49,Postgraduate,Alone,55250,903,21-10-2012,49,16-08-2014,22.13333333,Has child,1 child,664,58,83,32,0,66,Stars,Stars
1388,39,Postgraduate,Alone,33249,112,20-02-2013,11,23-09-2014,19.33333333,Has child,1 child,6,10,21,19,14,42,Leaky Bucket,Leaky Bucket
1044,61,Postgraduate,In couple,58398,596,14-05-2013,44,21-08-2014,15.46666667,No child,No child,299,5,201,21,21,49,Stars,Stars
